pasillo,columna,ubicacion
1.0,1.0,A0101F
1.0,1.0,A0101R
1.0,1.0,A0102F
1.0,1.0,A0102R
1.0,1.0,A0103F
1.0,1.0,A0103R
1.0,1.0,A0104F
1.0,1.0,A0104R
1.0,1.0,A0105F
1.0,1.0,A0105R
1.0,1.0,A0106F
1.0,1.0,A0106R
1.0,1.0,A0107F
1.0,1.0,A0107R
1.0,1.0,A0108F
1.0,1.0,A0108R
1.0,2.0,A0201F
1.0,2.0,A0201R
1.0,2.0,A0202F
1.0,2.0,A0202R
1.0,2.0,A0203F
1.0,2.0,A0203R
1.0,2.0,A0204F
1.0,2.0,A0204R
1.0,2.0,A0205F
1.0,2.0,A0205R
1.0,2.0,A0206F
1.0,2.0,A0206R
1.0,2.0,A0207F
1.0,2.0,A0207R
1.0,2.0,A0208F
1.0,2.0,A0208R
1.0,3.0,A0301F
1.0,3.0,A0301R
1.0,3.0,A0302F
1.0,3.0,A0302R
1.0,3.0,A0303F
1.0,3.0,A0303R
1.0,3.0,A0304F
1.0,3.0,A0304R
1.0,3.0,A0305F
1.0,3.0,A0305R
1.0,3.0,A0306F
1.0,3.0,A0306R
1.0,3.0,A0307F
1.0,3.0,A0307R
1.0,3.0,A0308F
1.0,3.0,A0308R
1.0,4.0,A0401F
1.0,4.0,A0401R
1.0,4.0,A0402F
1.0,4.0,A0402R
1.0,4.0,A0403F
1.0,4.0,A0403R
1.0,4.0,A0404F
1.0,4.0,A0404R
1.0,4.0,A0405F
1.0,4.0,A0405R
1.0,4.0,A0406F
1.0,4.0,A0406R
1.0,4.0,A0407F
1.0,4.0,A0407R
1.0,4.0,A0408F
1.0,4.0,A0408R
1.0,5.0,A0501F
1.0,5.0,A0501R
1.0,5.0,A0502F
1.0,5.0,A0502R
1.0,5.0,A0503F
1.0,5.0,A0503R
1.0,5.0,A0504F
1.0,5.0,A0504R
1.0,5.0,A0505F
1.0,5.0,A0505R
1.0,5.0,A0506F
1.0,5.0,A0506R
1.0,5.0,A0507F
1.0,5.0,A0507R
1.0,5.0,A0508F
1.0,6.0,A0601F
1.0,6.0,A0601R
1.0,6.0,A0602F
1.0,6.0,A0602R
1.0,6.0,A0603F
1.0,6.0,A0603R
1.0,6.0,A0604F
1.0,6.0,A0604R
1.0,6.0,A0605F
1.0,6.0,A0605R
1.0,6.0,A0606F
1.0,6.0,A0606R
1.0,6.0,A0607F
1.0,6.0,A0607R
1.0,6.0,A0608F
1.0,5.0,A0608R
1.0,6.0,A0608R
1.0,7.0,A0701F
1.0,7.0,A0702F
1.0,7.0,A0703F
1.0,7.0,A0704F
1.0,7.0,A0705F
1.0,7.0,A0706F
1.0,7.0,A0707F
1.0,7.0,A0708F
1.0,8.0,A0801F
1.0,8.0,A0802F
1.0,8.0,A0803F
1.0,8.0,A0804F
1.0,8.0,A0805F
1.0,8.0,A0806F
1.0,8.0,A0807F
1.0,8.0,A0808F
1.0,9.0,A0901F
1.0,9.0,A0901R
1.0,9.0,A0902F
1.0,9.0,A0902R
1.0,9.0,A0903F
1.0,9.0,A0903R
1.0,9.0,A0904F
1.0,9.0,A0904R
1.0,9.0,A0905F
1.0,9.0,A0905R
1.0,9.0,A0906F
1.0,9.0,A0906R
1.0,9.0,A0907F
1.0,9.0,A0907R
1.0,9.0,A0908F
1.0,9.0,A0908R
1.0,10.0,A1001F
1.0,10.0,A1001R
1.0,10.0,A1002F
1.0,10.0,A1002R
1.0,10.0,A1003F
1.0,10.0,A1003R
1.0,10.0,A1004F
1.0,10.0,A1004R
1.0,10.0,A1005F
1.0,10.0,A1005R
1.0,10.0,A1006F
1.0,10.0,A1006R
1.0,10.0,A1007F
1.0,10.0,A1007R
1.0,10.0,A1008F
1.0,10.0,A1008R
1.0,11.0,A1101F
1.0,11.0,A1101R
1.0,11.0,A1102F
1.0,11.0,A1102R
1.0,11.0,A1103F
1.0,11.0,A1103R
1.0,11.0,A1104F
1.0,11.0,A1104R
1.0,11.0,A1105F
1.0,11.0,A1105R
1.0,11.0,A1106F
1.0,11.0,A1106R
1.0,11.0,A1107F
1.0,11.0,A1107R
1.0,11.0,A1108F
1.0,11.0,A1108R
1.0,12.0,A1201F
1.0,12.0,A1201R
1.0,12.0,A1202F
1.0,12.0,A1202R
1.0,12.0,A1203F
1.0,12.0,A1203R
1.0,12.0,A1204F
1.0,12.0,A1204R
1.0,12.0,A1205F
1.0,12.0,A1205R
1.0,12.0,A1206F
1.0,12.0,A1206R
1.0,12.0,A1207F
1.0,12.0,A1207R
1.0,12.0,A1208F
1.0,12.0,A1208R
1.0,13.0,A1301F
1.0,13.0,A1302F
1.0,13.0,A1303F
1.0,13.0,A1304F
1.0,13.0,A1305F
1.0,13.0,A1306F
1.0,13.0,A1307F
1.0,13.0,A1308F
1.0,14.0,A1401F
1.0,14.0,A1402F
1.0,14.0,A1403F
1.0,14.0,A1404F
1.0,14.0,A1405F
1.0,14.0,A1406F
1.0,14.0,A1407F
1.0,14.0,A1408F
1.0,15.0,A1501F
1.0,15.0,A1501R
1.0,15.0,A1502F
1.0,15.0,A1502R
1.0,15.0,A1503F
1.0,15.0,A1503R
1.0,15.0,A1504F
1.0,15.0,A1504R
1.0,15.0,A1505F
1.0,15.0,A1505R
1.0,15.0,A1506F
1.0,15.0,A1506R
1.0,15.0,A1507F
1.0,15.0,A1507R
1.0,15.0,A1508F
1.0,15.0,A1508R
1.0,16.0,A1601F
1.0,16.0,A1601R
1.0,16.0,A1602F
1.0,16.0,A1602R
1.0,16.0,A1603F
1.0,16.0,A1603R
1.0,16.0,A1604F
1.0,16.0,A1604R
1.0,16.0,A1605F
1.0,16.0,A1605R
1.0,16.0,A1606F
1.0,16.0,A1606R
1.0,16.0,A1607F
1.0,16.0,A1607R
1.0,16.0,A1608F
1.0,16.0,A1608R
1.0,17.0,A1701F
1.0,17.0,A1701R
1.0,17.0,A1702F
1.0,17.0,A1702R
1.0,17.0,A1703F
1.0,17.0,A1703R
1.0,17.0,A1704F
1.0,17.0,A1704R
1.0,17.0,A1705F
1.0,17.0,A1705R
1.0,17.0,A1706F
1.0,17.0,A1706R
1.0,17.0,A1707F
1.0,17.0,A1707R
1.0,17.0,A1708F
1.0,17.0,A1708R
1.0,18.0,A1801F
1.0,18.0,A1801R
1.0,18.0,A1802F
1.0,18.0,A1802R
1.0,18.0,A1803F
1.0,18.0,A1803R
1.0,18.0,A1804F
1.0,18.0,A1804R
1.0,18.0,A1805F
1.0,18.0,A1805R
1.0,18.0,A1806F
1.0,18.0,A1806R
1.0,18.0,A1807F
1.0,18.0,A1807R
1.0,18.0,A1808F
1.0,18.0,A1808R
1.0,19.0,A1901F
1.0,19.0,A1901R
1.0,19.0,A1902F
1.0,19.0,A1902R
1.0,19.0,A1903F
1.0,19.0,A1903R
1.0,19.0,A1904F
1.0,19.0,A1904R
1.0,19.0,A1905F
1.0,19.0,A1905R
1.0,19.0,A1906F
1.0,19.0,A1906R
1.0,19.0,A1907F
1.0,19.0,A1907R
1.0,19.0,A1908F
1.0,19.0,A1908R
1.0,20.0,A2001F
1.0,20.0,A2001R
1.0,20.0,A2002F
1.0,20.0,A2002R
1.0,20.0,A2003F
1.0,20.0,A2003R
1.0,20.0,A2004F
1.0,20.0,A2004R
1.0,20.0,A2005F
1.0,20.0,A2005R
1.0,20.0,A2006F
1.0,20.0,A2006R
1.0,20.0,A2007F
1.0,20.0,A2007R
1.0,20.0,A2008F
1.0,20.0,A2008R
1.0,21.0,A2101F
1.0,21.0,A2102F
1.0,21.0,A2103F
1.0,21.0,A2104F
1.0,21.0,A2105F
1.0,21.0,A2106F
1.0,21.0,A2107F
1.0,21.0,A2108F
1.0,22.0,A2201F
1.0,22.0,A2202F
1.0,22.0,A2203F
1.0,22.0,A2204F
1.0,22.0,A2205F
1.0,22.0,A2206F
1.0,22.0,A2207F
1.0,22.0,A2208F
1.0,23.0,A2301F
1.0,23.0,A2301R
1.0,23.0,A2302F
1.0,23.0,A2302R
1.0,23.0,A2303F
1.0,23.0,A2303R
1.0,23.0,A2304F
1.0,23.0,A2304R
1.0,23.0,A2305F
1.0,23.0,A2305R
1.0,23.0,A2306F
1.0,23.0,A2306R
1.0,23.0,A2307F
1.0,23.0,A2307R
1.0,23.0,A2308F
1.0,23.0,A2308R
1.0,24.0,A2401F
1.0,24.0,A2401R
1.0,24.0,A2402F
1.0,24.0,A2402R
1.0,24.0,A2403F
1.0,24.0,A2403R
1.0,24.0,A2404F
1.0,24.0,A2404R
1.0,24.0,A2405F
1.0,24.0,A2405R
1.0,24.0,A2406F
1.0,24.0,A2406R
1.0,24.0,A2407F
1.0,24.0,A2407R
1.0,24.0,A2408F
1.0,24.0,A2408R
1.0,25.0,A2501F
1.0,25.0,A2501R
1.0,25.0,A2502F
1.0,25.0,A2502R
1.0,25.0,A2503F
1.0,25.0,A2503R
1.0,25.0,A2504F
1.0,25.0,A2504R
1.0,25.0,A2505F
1.0,25.0,A2505R
1.0,25.0,A2506F
1.0,25.0,A2506R
1.0,25.0,A2507F
1.0,25.0,A2507R
1.0,25.0,A2508F
1.0,25.0,A2508R
1.0,26.0,A2601F
1.0,26.0,A2601R
1.0,26.0,A2602F
1.0,26.0,A2602R
1.0,26.0,A2603F
1.0,26.0,A2603R
1.0,26.0,A2604F
1.0,26.0,A2604R
1.0,26.0,A2605F
1.0,26.0,A2605R
1.0,26.0,A2606F
1.0,26.0,A2606R
1.0,26.0,A2607F
1.0,26.0,A2607R
1.0,26.0,A2608F
1.0,26.0,A2608R
1.0,27.0,A2701F
1.0,27.0,A2701R
1.0,27.0,A2702F
1.0,27.0,A2703F
1.0,27.0,A2704F
1.0,27.0,A2705F
1.0,27.0,A2706F
1.0,27.0,A2707F
1.0,27.0,A2708F
1.0,28.0,A2801F
1.0,28.0,A2802F
1.0,28.0,A2803F
1.0,28.0,A2804F
1.0,28.0,A2805F
1.0,28.0,A2806F
1.0,28.0,A2807F
1.0,28.0,A2808F
1.0,29.0,A2901F
1.0,29.0,A2901R
1.0,29.0,A2902F
1.0,29.0,A2902R
1.0,29.0,A2903F
1.0,29.0,A2903R
1.0,29.0,A2904F
1.0,29.0,A2904R
1.0,29.0,A2905F
1.0,29.0,A2905R
1.0,29.0,A2906F
1.0,29.0,A2906R
1.0,29.0,A2907F
1.0,29.0,A2907R
1.0,29.0,A2908F
1.0,29.0,A2908R
1.0,30.0,A3001F
1.0,30.0,A3001R
1.0,30.0,A3002F
1.0,30.0,A3002R
1.0,30.0,A3003F
1.0,30.0,A3003R
1.0,30.0,A3004F
1.0,30.0,A3004R
1.0,30.0,A3005F
1.0,30.0,A3005R
1.0,30.0,A3006F
1.0,30.0,A3006R
1.0,30.0,A3007F
1.0,30.0,A3007R
1.0,30.0,A3008F
1.0,30.0,A3008R
1.0,31.0,A3101F
1.0,31.0,A3101R
1.0,31.0,A3102F
1.0,31.0,A3102R
1.0,31.0,A3103F
1.0,31.0,A3103R
1.0,31.0,A3104F
1.0,31.0,A3104R
1.0,31.0,A3105F
1.0,31.0,A3105R
1.0,31.0,A3106F
1.0,31.0,A3106R
1.0,31.0,A3107F
1.0,31.0,A3107R
1.0,31.0,A3108F
1.0,31.0,A3108R
1.0,32.0,A3201F
1.0,32.0,A3201R
1.0,32.0,A3202F
1.0,32.0,A3202R
1.0,32.0,A3203F
1.0,32.0,A3203R
1.0,32.0,A3204F
1.0,32.0,A3204R
1.0,32.0,A3205F
1.0,32.0,A3205R
1.0,32.0,A3206F
1.0,32.0,A3206R
1.0,32.0,A3207F
1.0,32.0,A3207R
1.0,32.0,A3208F
1.0,32.0,A3208R
1.0,33.0,A3301F
1.0,33.0,A3301R
1.0,33.0,A3302F
1.0,33.0,A3302R
1.0,33.0,A3303F
1.0,33.0,A3303R
1.0,33.0,A3304F
1.0,33.0,A3304R
1.0,33.0,A3305F
1.0,33.0,A3305R
1.0,33.0,A3306F
1.0,33.0,A3306R
1.0,33.0,A3307F
1.0,33.0,A3307R
1.0,33.0,A3308F
1.0,33.0,A3308R
1.0,34.0,A3401F
1.0,34.0,A3401R
1.0,34.0,A3402F
1.0,34.0,A3402R
1.0,34.0,A3403F
1.0,34.0,A3403R
1.0,34.0,A3404F
1.0,34.0,A3404R
1.0,34.0,A3405F
1.0,34.0,A3405R
1.0,34.0,A3406F
1.0,34.0,A3406R
1.0,34.0,A3407F
1.0,34.0,A3407R
1.0,34.0,A3408F
1.0,34.0,A3408R
1.0,35.0,A3501F
1.0,35.0,A3502F
1.0,35.0,A3503F
1.0,35.0,A3504F
1.0,35.0,A3505F
1.0,35.0,A3506F
1.0,35.0,A3507F
1.0,35.0,A3508F
1.0,36.0,A3601F
1.0,36.0,A3602F
1.0,36.0,A3603F
1.0,36.0,A3604F
1.0,36.0,A3605F
1.0,36.0,A3606F
1.0,36.0,A3607F
1.0,36.0,A3608F
1.0,38.0,A3701F
1.0,37.0,A3701R
1.0,37.0,A3702F
1.0,37.0,A3702R
1.0,37.0,A3703F
1.0,37.0,A3703R
1.0,37.0,A3704F
1.0,37.0,A3704R
1.0,37.0,A3705F
1.0,37.0,A3705R
1.0,37.0,A3706F
1.0,37.0,A3706R
1.0,37.0,A3707F
1.0,37.0,A3707R
1.0,37.0,A3708F
1.0,37.0,A3708R
1.0,38.0,A3801F
1.0,38.0,A3801R
1.0,38.0,A3802F
1.0,38.0,A3802R
1.0,38.0,A3803F
1.0,38.0,A3803R
1.0,38.0,A3804F
1.0,38.0,A3804R
1.0,38.0,A3805F
1.0,38.0,A3805R
1.0,38.0,A3806F
1.0,38.0,A3806R
1.0,38.0,A3807F
1.0,38.0,A3807R
1.0,38.0,A3808F
1.0,37.0,A3808R
1.0,39.0,A3901F
1.0,39.0,A3901R
1.0,39.0,A3902F
1.0,39.0,A3902R
1.0,39.0,A3903F
1.0,39.0,A3903R
1.0,39.0,A3904F
1.0,39.0,A3904R
1.0,39.0,A3905F
1.0,39.0,A3905R
1.0,39.0,A3906F
1.0,39.0,A3906R
1.0,39.0,A3907F
1.0,39.0,A3907R
1.0,39.0,A3908F
1.0,39.0,A3908R
1.0,40.0,A4001F
1.0,40.0,A4001R
1.0,40.0,A4002F
1.0,40.0,A4002R
1.0,40.0,A4003F
1.0,40.0,A4003R
1.0,40.0,A4004F
1.0,40.0,A4004R
1.0,40.0,A4005F
1.0,40.0,A4005R
1.0,40.0,A4006F
1.0,40.0,A4006R
1.0,40.0,A4007F
1.0,40.0,A4007R
1.0,40.0,A4008F
1.0,40.0,A4008R
1.0,41.0,A4101F
1.0,41.0,A4102F
1.0,41.0,A4103F
1.0,41.0,A4104F
1.0,41.0,A4105F
1.0,41.0,A4106F
1.0,41.0,A4107F
1.0,41.0,A4108F
1.0,42.0,A4201F
1.0,42.0,A4202F
1.0,42.0,A4203F
1.0,42.0,A4204F
1.0,42.0,A4205F
1.0,42.0,A4206F
1.0,42.0,A4207F
1.0,42.0,A4208F
1.0,43.0,A4301F
1.0,43.0,A4301R
1.0,43.0,A4302F
1.0,43.0,A4302R
1.0,43.0,A4303F
1.0,43.0,A4303R
1.0,43.0,A4304F
1.0,43.0,A4304R
1.0,43.0,A4305F
1.0,43.0,A4305R
1.0,43.0,A4306F
1.0,43.0,A4306R
1.0,43.0,A4307F
1.0,43.0,A4307R
1.0,43.0,A4308F
1.0,43.0,A4308R
1.0,44.0,A4401F
1.0,44.0,A4401R
1.0,44.0,A4402F
1.0,44.0,A4402R
1.0,44.0,A4403F
1.0,44.0,A4403R
1.0,44.0,A4404F
1.0,44.0,A4404R
1.0,44.0,A4405F
1.0,44.0,A4405R
1.0,44.0,A4406F
1.0,44.0,A4406R
1.0,44.0,A4407F
1.0,44.0,A4407R
1.0,44.0,A4408F
1.0,44.0,A4408R
1.0,45.0,A4501F
1.0,45.0,A4501R
1.0,45.0,A4502F
1.0,45.0,A4502R
1.0,45.0,A4503F
1.0,45.0,A4503R
1.0,45.0,A4504F
1.0,45.0,A4504R
1.0,45.0,A4505F
1.0,45.0,A4505R
1.0,45.0,A4506F
1.0,45.0,A4506R
1.0,45.0,A4507F
1.0,45.0,A4507R
1.0,45.0,A4508F
1.0,45.0,A4508R
1.0,46.0,A4601F
1.0,46.0,A4601R
1.0,46.0,A4602F
1.0,46.0,A4602R
1.0,46.0,A4603F
1.0,46.0,A4603R
1.0,46.0,A4604F
1.0,46.0,A4604R
1.0,46.0,A4605F
1.0,46.0,A4605R
1.0,46.0,A4606F
1.0,46.0,A4606R
1.0,46.0,A4607F
1.0,46.0,A4607R
1.0,46.0,A4608F
1.0,46.0,A4608R
1.0,47.0,A4701F
1.0,47.0,A4701R
1.0,47.0,A4702F
1.0,47.0,A4702R
1.0,47.0,A4703F
1.0,47.0,A4703R
1.0,47.0,A4704F
1.0,47.0,A4704R
1.0,47.0,A4705F
1.0,47.0,A4705R
1.0,47.0,A4706F
1.0,47.0,A4706R
1.0,47.0,A4707F
1.0,47.0,A4707R
1.0,47.0,A4708F
1.0,47.0,A4708R
1.0,48.0,A4801F
1.0,48.0,A4801R
1.0,48.0,A4802F
1.0,48.0,A4802R
1.0,48.0,A4803F
1.0,48.0,A4803R
1.0,48.0,A4804F
1.0,48.0,A4804R
1.0,48.0,A4805F
1.0,48.0,A4805R
1.0,48.0,A4806F
1.0,48.0,A4806R
1.0,48.0,A4807F
1.0,48.0,A4807R
1.0,48.0,A4808F
1.0,48.0,A4808R
1.0,1.0,B0101F
1.0,1.0,B0101R
1.0,1.0,B0102F
1.0,1.0,B0102R
1.0,1.0,B0103F
1.0,1.0,B0103R
1.0,1.0,B0104F
1.0,1.0,B0104R
1.0,1.0,B0105F
1.0,1.0,B0105R
1.0,1.0,B0106F
1.0,1.0,B0106R
1.0,1.0,B0107F
1.0,1.0,B0107R
1.0,1.0,B0108F
1.0,1.0,B0108R
1.0,2.0,B0201F
1.0,2.0,B0201R
1.0,2.0,B0202F
1.0,2.0,B0202R
1.0,2.0,B0203F
1.0,2.0,B0203R
1.0,2.0,B0204F
1.0,2.0,B0204R
1.0,2.0,B0205F
1.0,2.0,B0205R
1.0,2.0,B0206F
1.0,2.0,B0206R
1.0,2.0,B0207F
1.0,2.0,B0207R
1.0,2.0,B0208F
1.0,2.0,B0208R
1.0,3.0,B0301F
1.0,3.0,B0301R
1.0,3.0,B0302F
1.0,3.0,B0302R
1.0,3.0,B0303F
1.0,3.0,B0303R
1.0,3.0,B0304F
1.0,3.0,B0304R
1.0,3.0,B0305F
1.0,3.0,B0305R
1.0,3.0,B0306F
1.0,3.0,B0306R
1.0,3.0,B0307F
1.0,3.0,B0307R
1.0,3.0,B0308F
1.0,3.0,B0308R
1.0,4.0,B0401F
1.0,4.0,B0401R
1.0,4.0,B0402F
1.0,4.0,B0402R
1.0,4.0,B0403F
1.0,4.0,B0403R
1.0,4.0,B0404F
1.0,4.0,B0404R
1.0,4.0,B0405F
1.0,4.0,B0405R
1.0,4.0,B0406F
1.0,4.0,B0406R
1.0,4.0,B0407F
1.0,4.0,B0407R
1.0,4.0,B0408F
1.0,4.0,B0408R
1.0,5.0,B0501F
1.0,5.0,B0501R
1.0,5.0,B0502F
1.0,5.0,B0502R
1.0,5.0,B0503F
1.0,5.0,B0503R
1.0,5.0,B0504F
1.0,5.0,B0504R
1.0,5.0,B0505F
1.0,5.0,B0505R
1.0,5.0,B0506F
1.0,5.0,B0506R
1.0,5.0,B0507F
1.0,5.0,B0507R
1.0,5.0,B0508F
1.0,5.0,B0508R
1.0,6.0,B0601F
1.0,6.0,B0601R
1.0,6.0,B0602F
1.0,6.0,B0602R
1.0,6.0,B0603F
1.0,6.0,B0603R
1.0,6.0,B0604F
1.0,6.0,B0604R
1.0,6.0,B0605F
1.0,6.0,B0605R
1.0,6.0,B0606F
1.0,6.0,B0606R
1.0,6.0,B0607F
1.0,6.0,B0607R
1.0,6.0,B0608F
1.0,6.0,B0608R
1.0,7.0,B0701F
1.0,7.0,B0701R
1.0,7.0,B0702F
1.0,7.0,B0702R
1.0,7.0,B0703F
1.0,7.0,B0703R
1.0,7.0,B0704F
1.0,7.0,B0704R
1.0,7.0,B0705F
1.0,7.0,B0705R
1.0,7.0,B0706F
1.0,7.0,B0706R
1.0,7.0,B0707F
1.0,7.0,B0707R
1.0,7.0,B0708F
1.0,7.0,B0708R
1.0,8.0,B0801F
1.0,8.0,B0801R
1.0,8.0,B0802F
1.0,8.0,B0802R
1.0,8.0,B0803F
1.0,8.0,B0803R
1.0,8.0,B0804F
1.0,8.0,B0804R
1.0,8.0,B0805F
1.0,8.0,B0805R
1.0,8.0,B0806F
1.0,8.0,B0806R
1.0,8.0,B0807F
1.0,8.0,B0807R
1.0,8.0,B0808F
1.0,8.0,B0808R
1.0,9.0,B0901F
1.0,9.0,B0901R
1.0,9.0,B0902F
1.0,9.0,B0902R
1.0,9.0,B0903F
1.0,9.0,B0903R
1.0,9.0,B0904F
1.0,9.0,B0904R
1.0,9.0,B0905F
1.0,9.0,B0905R
1.0,9.0,B0906F
1.0,9.0,B0906R
1.0,9.0,B0907F
1.0,9.0,B0907R
1.0,9.0,B0908F
1.0,9.0,B0908R
1.0,10.0,B1001F
1.0,10.0,B1001R
1.0,10.0,B1002F
1.0,10.0,B1002R
1.0,10.0,B1003F
1.0,10.0,B1003R
1.0,10.0,B1004F
1.0,10.0,B1004R
1.0,10.0,B1005F
1.0,10.0,B1005R
1.0,10.0,B1006F
1.0,10.0,B1006R
1.0,10.0,B1007F
1.0,10.0,B1007R
1.0,10.0,B1008F
1.0,10.0,B1008R
1.0,11.0,B1104F
1.0,11.0,B1104R
1.0,11.0,B1105F
1.0,11.0,B1105R
1.0,11.0,B1106F
1.0,11.0,B1106R
1.0,11.0,B1107F
1.0,11.0,B1107R
1.0,12.0,B1204F
1.0,12.0,B1204R
1.0,12.0,B1205F
1.0,12.0,B1205R
1.0,12.0,B1206F
1.0,12.0,B1206R
1.0,12.0,B1207F
1.0,12.0,B1207R
1.0,13.0,B1301F
1.0,13.0,B1301R
1.0,13.0,B1302F
1.0,13.0,B1302R
1.0,13.0,B1303F
1.0,13.0,B1303R
1.0,13.0,B1304F
1.0,13.0,B1304R
1.0,13.0,B1305F
1.0,13.0,B1305R
1.0,13.0,B1306F
1.0,13.0,B1306R
1.0,13.0,B1307F
1.0,13.0,B1307R
1.0,14.0,B1401F
1.0,14.0,B1401R
1.0,14.0,B1402F
1.0,14.0,B1402R
1.0,14.0,B1403F
1.0,14.0,B1403R
1.0,14.0,B1404F
1.0,14.0,B1404R
1.0,14.0,B1405F
1.0,14.0,B1405R
1.0,14.0,B1406F
1.0,14.0,B1406R
1.0,14.0,B1407F
1.0,14.0,B1407R
1.0,15.0,B1501F
1.0,15.0,B1501R
1.0,15.0,B1502F
1.0,15.0,B1502R
1.0,15.0,B1503F
1.0,15.0,B1503R
1.0,15.0,B1504F
1.0,15.0,B1504R
1.0,15.0,B1505F
1.0,15.0,B1505R
1.0,15.0,B1506F
1.0,15.0,B1506R
1.0,15.0,B1507F
1.0,15.0,B1507R
1.0,16.0,B1601F
1.0,16.0,B1601R
1.0,16.0,B1602F
1.0,16.0,B1602R
1.0,16.0,B1603F
1.0,16.0,B1603R
1.0,16.0,B1604F
1.0,16.0,B1604R
1.0,16.0,B1605F
1.0,16.0,B1605R
1.0,16.0,B1606F
1.0,16.0,B1606R
1.0,16.0,B1607F
1.0,16.0,B1607R
1.0,17.0,B1701F
1.0,17.0,B1701R
1.0,17.0,B1702F
1.0,17.0,B1702R
1.0,17.0,B1703F
1.0,17.0,B1703R
1.0,17.0,B1704F
1.0,17.0,B1704R
1.0,17.0,B1705F
1.0,17.0,B1705R
1.0,17.0,B1706F
1.0,17.0,B1706R
1.0,17.0,B1707F
1.0,17.0,B1707R
1.0,18.0,B1801F
1.0,18.0,B1801R
1.0,18.0,B1802F
1.0,18.0,B1802R
1.0,18.0,B1803F
1.0,18.0,B1803R
1.0,18.0,B1804F
1.0,18.0,B1804R
1.0,18.0,B1805F
1.0,18.0,B1805R
1.0,18.0,B1806F
1.0,18.0,B1806R
1.0,18.0,B1807F
1.0,18.0,B1807R
1.0,19.0,B1901F
1.0,19.0,B1901R
1.0,19.0,B1902F
1.0,19.0,B1902R
1.0,19.0,B1903F
1.0,19.0,B1903R
1.0,19.0,B1904F
1.0,19.0,B1904R
1.0,19.0,B1905F
1.0,19.0,B1905R
1.0,19.0,B1906F
1.0,19.0,B1906R
1.0,19.0,B1907F
1.0,19.0,B1907R
1.0,20.0,B2001F
1.0,20.0,B2001R
1.0,20.0,B2002F
1.0,20.0,B2002R
1.0,20.0,B2003F
1.0,20.0,B2003R
1.0,20.0,B2004F
1.0,20.0,B2004R
1.0,20.0,B2005F
1.0,20.0,B2005R
1.0,20.0,B2006F
1.0,20.0,B2006R
1.0,20.0,B2007F
1.0,20.0,B2007R
1.0,21.0,B2101F
1.0,21.0,B2101R
1.0,21.0,B2102F
1.0,21.0,B2102R
1.0,21.0,B2103F
1.0,21.0,B2103R
1.0,21.0,B2104F
1.0,21.0,B2104R
1.0,21.0,B2105F
1.0,21.0,B2105R
1.0,21.0,B2106F
1.0,21.0,B2106R
1.0,21.0,B2107F
1.0,21.0,B2107R
1.0,22.0,B2201F
1.0,22.0,B2201R
1.0,22.0,B2202F
1.0,22.0,B2202R
1.0,22.0,B2203F
1.0,22.0,B2203R
1.0,22.0,B2204F
1.0,22.0,B2204R
1.0,22.0,B2205F
1.0,22.0,B2205R
1.0,22.0,B2206F
1.0,22.0,B2206R
1.0,22.0,B2207F
1.0,22.0,B2207R
1.0,23.0,B2301F
1.0,23.0,B2301R
1.0,23.0,B2302F
1.0,23.0,B2302R
1.0,23.0,B2303F
1.0,23.0,B2303R
1.0,23.0,B2304F
1.0,23.0,B2304R
1.0,23.0,B2305F
1.0,23.0,B2305R
1.0,23.0,B2306F
1.0,23.0,B2306R
1.0,23.0,B2307F
1.0,23.0,B2307R
1.0,24.0,B2401F
1.0,24.0,B2401R
1.0,24.0,B2402F
1.0,24.0,B2402R
1.0,24.0,B2403F
1.0,24.0,B2403R
1.0,24.0,B2404F
1.0,24.0,B2404R
1.0,24.0,B2405F
1.0,24.0,B2405R
1.0,24.0,B2406F
1.0,24.0,B2406R
1.0,24.0,B2407F
1.0,24.0,B2407R
1.0,25.0,B2501F
1.0,25.0,B2501R
1.0,25.0,B2502F
1.0,25.0,B2502R
1.0,25.0,B2503F
1.0,25.0,B2503R
1.0,25.0,B2504F
1.0,25.0,B2504R
1.0,25.0,B2505F
1.0,25.0,B2505R
1.0,25.0,B2506F
1.0,25.0,B2506R
1.0,25.0,B2507F
1.0,25.0,B2507R
1.0,26.0,B2601F
1.0,26.0,B2601R
1.0,26.0,B2602F
1.0,26.0,B2602R
1.0,26.0,B2603F
1.0,26.0,B2603R
1.0,26.0,B2604F
1.0,26.0,B2604R
1.0,26.0,B2605F
1.0,26.0,B2605R
1.0,26.0,B2606F
1.0,26.0,B2606R
1.0,26.0,B2607F
1.0,26.0,B2607R
1.0,27.0,B2701F
1.0,27.0,B2701R
1.0,27.0,B2702F
1.0,27.0,B2702R
1.0,27.0,B2703F
1.0,27.0,B2703R
1.0,27.0,B2704F
1.0,27.0,B2704R
1.0,27.0,B2705F
1.0,27.0,B2705R
1.0,27.0,B2706F
1.0,27.0,B2706R
1.0,27.0,B2707F
1.0,27.0,B2707R
1.0,28.0,B2801F
1.0,28.0,B2801R
1.0,28.0,B2802F
1.0,28.0,B2802R
1.0,28.0,B2803F
1.0,28.0,B2803R
1.0,28.0,B2804F
1.0,28.0,B2804R
1.0,28.0,B2805F
1.0,28.0,B2805R
1.0,28.0,B2806F
1.0,28.0,B2806R
1.0,28.0,B2807F
1.0,28.0,B2807R
1.0,29.0,B2904F
1.0,29.0,B2904R
